Trade Date/Time,CUSIP *,Security Description *,Coupon(%),MaturityDate,Price (%),Yield (%),Calculation/ Date & Price (%),TradeAmount($),SpecialCondition
01/31/2019 04:11 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.56,2.08,"11/15/2022
@ 100","20,000",Inter-dealer trade,-
01/31/2019 04:11 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,111.66,1.795,"11/15/2022
@ 100","20,000",Customer bought,-
01/31/2019 12:06 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.435,2.113,"11/15/2022
@ 100","100,000",Customer sold,
01/29/2019 10:03 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.698,2.05,"11/15/2022
@ 100","20,000",Customer bought,
01/29/2019 10:03 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.698,2.05,"11/15/2022
@ 100","20,000",Inter-dealer trade,
01/29/2019 10:03 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.573,2.083,"11/15/2022
@ 100","20,000",Inter-dealer trade,
01/28/2019 11:34 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.705,2.05,"11/15/2022
@ 100","500,000",Customer bought,
01/28/2019 11:34 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.041,2.223,"11/15/2022
@ 100","40,000",Customer sold,-
01/28/2019 11:32 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.705,2.05,"11/15/2022
@ 100","500,000",Inter-dealer trade,-
01/28/2019 10:55 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.705,2.05,"11/15/2022
@ 100","5,000",Inter-dealer trade,-
01/28/2019 10:55 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.805,2.024,"11/15/2022
@ 100","5,000",Customer bought,-
01/28/2019 10:55 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.705,2.05,"11/15/2022
@ 100","5,000",Inter-dealer trade,
01/28/2019 10:55 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.205,2.18,"11/15/2022
@ 100","5,000",Inter-dealer trade,
01/28/2019 10:33 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.513,2.1,"11/15/2022
@ 100","1,945,000",Customer sold,-
01/15/2019 04:20 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.365,2.163,"11/15/2022
@ 100","100,000",Inter-dealer trade,
01/15/2019 04:20 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.415,2.15,"11/15/2022
@ 100","100,000",Inter-dealer trade,
01/15/2019 04:20 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.996,2.001,"11/15/2022
@ 100","100,000",Customer bought,-
01/15/2019 11:54 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.152,2.218,"11/15/2022
@ 100","100,000",Customer sold,-
01/14/2019 12:27 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.5,2.13,"11/15/2022
@ 100","50,000",Inter-dealer trade,-
01/14/2019 12:27 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,111.881,1.777,"11/15/2022
@ 100","50,000",Customer bought,-
01/10/2019 11:35 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.243,2.2,"11/15/2022
@ 100","25,000",Inter-dealer trade,-
01/10/2019 11:34 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,111.143,1.969,"11/15/2022
@ 100","25,000",Customer bought,-
01/09/2019 01:56 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,109.466,2.408,"11/15/2022
@ 100","15,000",Customer sold,-
01/09/2019 12:39 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,109.459,2.408,"11/15/2022
@ 100","15,000",Customer sold,-
01/03/2019 01:06 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.194,2.226,"11/15/2022
@ 100","10,000",Inter-dealer trade,
01/03/2019 01:06 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.294,2.2,"11/15/2022
@ 100","10,000",Customer bought,-
01/02/2019 02:55 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.08,2.26,"11/15/2022
@ 100","25,000",Inter-dealer trade,
01/02/2019 01:36 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.057,2.268,"11/15/2022
@ 100","30,000",Customer sold,
01/02/2019 01:36 PM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.057,2.268,"11/15/2022
@ 100","30,000",Inter-dealer trade,-
01/02/2019 11:54 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.08,2.26,"11/15/2022
@ 100","50,000",Inter-dealer trade,-
01/02/2019 11:54 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.18,2.235,"11/15/2022
@ 100","50,000",Customer bought,-
01/02/2019 11:54 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,109.98,2.286,"11/15/2022
@ 100","50,000",Inter-dealer trade,
01/02/2019 11:54 AM,59261ANA1,"METROPOLITAN TRANSPORTATION AUTHORITY / TRANSPORTATION REVENUE REFUNDING GREEN BONDS, SERIES 2017B (CLIMATE BOND CERTIFIED)",5,11/15/2022,110.08,2.26,"11/15/2022
@ 100","50,000",Inter-dealer trade,
01/18/2019 12:04 PM,63165TWJ0,"NASSAU COUNTY, NEW YORK / GENERAL IMPROVEMENT BONDS, 2016 SERIES C",5,04/01/2028,115.75,2.585,"04/01/2026
@ 100","45,000",Inter-dealer trade,
01/31/2019 11:32 AM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,110.952,1.978,"11/15/2022
@ 100","5,000,000",Customer sold,-
01/14/2019 02:20 PM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,112.252,1.683,"11/15/2022
@ 100","100,000",Customer sold,-
01/14/2019 02:20 PM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,112.427,1.639,"11/15/2022
@ 100","100,000",Inter-dealer trade,
01/14/2019 02:20 PM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,112.427,1.639,"11/15/2022
@ 100","100,000",Customer bought,
01/07/2019 10:58 AM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,111.465,1.897,"11/15/2022
@ 100","25,000",Inter-dealer trade,-
01/07/2019 10:58 AM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,113.136,1.477,"11/15/2022
@ 100","25,000",Customer bought,-
01/04/2019 09:21 AM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,111.462,1.9,"11/15/2022
@ 100","25,000",Inter-dealer trade,-
01/04/2019 09:21 AM,68607DPS8,STATE OF OREGON / DEPARTMENT OF TRANSPORTATION HIGHWAY USER TAX BONDS SENIOR LIEN REFUNDING BONDS SERIES 2012A (TAX-EXEMPT),5,11/15/2027,111.462,1.9,"11/15/2022
@ 100","25,000",Customer sold,
01/30/2019 09:52 AM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,106.899,1.854,"05/01/2021
@ 100","25,000",Customer sold,-
01/30/2019 09:52 AM,64971QCH4,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY FUTURE TAX SECURED SUBORDINATE BONDS / FISCAL 2011 SERIES E,5,11/01/2022,107.024,1.799,"05/01/2021
@ 100","25,000",Inter-dealer trade,
01/30/2019 02:32 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,107.89,1.655,"07/01/2021
@ 100","35,000",Customer bought,-
01/30/2019 02:32 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,107.79,1.696,"07/01/2021
@ 100","35,000",Inter-dealer trade,
01/29/2019 01:59 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,107.044,1.999,"07/01/2021
@ 100","35,000",Customer sold,-
01/28/2019 01:48 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,107.111,1.975,"07/01/2021
@ 100","10,000",Customer bought,-
01/25/2019 10:18 AM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,106.186,2.357,"07/01/2021
@ 100","10,000",Customer sold,-
01/14/2019 04:09 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,108.67,1.4,"07/01/2021
@ 100","10,000",Customer bought,-
01/14/2019 04:09 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,107.713,1.779,"07/01/2021
@ 100","10,000",Inter-dealer trade,
01/14/2019 11:05 AM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,109.513,1.069,"07/01/2021
@ 100","10,000",Customer bought,-
01/14/2019 11:05 AM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,107.713,1.779,"07/01/2021
@ 100","10,000",Inter-dealer trade,
01/08/2019 02:05 PM,71883RLT8,CITY OF PHOENIX CIVIC IMPROVEMENT CORPORATION / JUNIOR LIEN WATER SYSTEM REVENUE REFUNDING BONDS SERIES 2011,5,07/01/2024,106.83,2.151,"07/01/2021
@ 100","20,000",Customer sold,-
01/31/2019 01:01 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.155,1.928,"08/01/2023
@ 100","25,000",Customer sold,
01/31/2019 01:01 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.155,1.928,"08/01/2023
@ 100","25,000",Inter-dealer trade,
01/31/2019 01:01 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.155,1.928,"08/01/2023
@ 100","25,000",Inter-dealer trade,-
01/17/2019 11:17 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,112.916,2,"08/01/2023
@ 100","15,000",Inter-dealer trade,
01/17/2019 11:17 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,112.916,2,"08/01/2023
@ 100","15,000",Customer bought,
01/11/2019 03:01 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.481,1.89,"08/01/2023
@ 100","1,375,000",Customer bought,-
01/11/2019 02:06 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.481,1.89,"08/01/2023
@ 100","1,475,000",Customer bought,-
01/11/2019 10:28 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.481,1.89,"08/01/2023
@ 100","3,000,000",Customer bought,-
01/10/2019 09:38 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.582,1.87,"08/01/2023
@ 100","4,475,000",Customer sold,-
01/09/2019 02:33 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.099,1.979,"08/01/2023
@ 100","20,000",Customer bought,-
01/09/2019 02:32 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,112.999,2,"08/01/2023
@ 100","20,000",Inter-dealer trade,-
01/07/2019 11:15 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.622,1.87,"08/01/2023
@ 100","4,000,000",Customer bought,-
01/07/2019 11:14 AM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.612,1.872,"08/01/2023
@ 100","4,000,000",Customer sold,-
01/02/2019 01:32 PM,64971XGQ5,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2007 SERIES A, SUBSERIES A-3",5,08/01/2023,113.051,2,"08/01/2023
@ 100","60,000",Customer bought,-
01/24/2019 02:56 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,58.5,-,-,"80,000",Customer bought,-
01/24/2019 02:42 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,55.825,-,-,"45,000",Customer sold,-
01/24/2019 02:42 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,56.347,-,-,"45,000",Inter-dealer trade,-
01/24/2019 02:39 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,56.6,-,-,"45,000",Inter-dealer trade,
01/18/2019 02:27 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,56.1,-,-,"35,000",Inter-dealer trade,-
01/18/2019 02:27 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,56.1,-,-,"35,000",Customer sold,
01/18/2019 02:27 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,56.1,-,-,"35,000",Inter-dealer trade,
01/11/2019 11:45 AM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,60,-,-,"2,895,000",Customer bought,-
01/11/2019 11:43 AM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,59.75,-,-,"2,895,000",Customer sold,-
01/09/2019 01:10 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,57,-,-,"50,000",Customer bought,-
01/04/2019 04:38 PM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,56.1,-,-,"50,000",Inter-dealer trade,
01/04/2019 11:55 AM,74526QXU1,"PUERTO RICO ELECTRIC POWER AUTHORITY / POWER REVENUE BONDS, SERIES AAA",5.25,07/01/2021,57.25,-,-,"50,000",Customer sold,-
01/09/2019 03:03 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.877,2.1,"10/01/2020
@ 100","25,000",Customer sold,
01/09/2019 03:03 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,104.877,2.1,"10/01/2020
@ 100","25,000",Inter-dealer trade,-
01/07/2019 03:36 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,105.43,1.793,"10/01/2020
@ 100","5,000",Inter-dealer trade,
01/07/2019 03:36 PM,73358WZT4,"THE PORT AUTHORITY OF NEW YORK AND NEW JERSEY / CONSOLIDATED BONDS, ONE HUNDRED NINETY-FIFTH SERIES",5,10/01/2020,105.5,1.753,"10/01/2020
@ 100","5,000",Customer bought,-
01/30/2019 02:17 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,84.953,2.542,"07/15/2025
@ 100","90,000",Customer sold,-
01/29/2019 03:26 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,85.781,2.39,"07/15/2025
@ 100","55,000",Customer sold,-
01/14/2019 05:00 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,85.811,2.369,"07/15/2025
@ 100","16,310,000",Customer sold,-
01/14/2019 04:33 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,85.911,2.351,"07/15/2025
@ 100","22,810,000",Customer bought,-
01/14/2019 04:33 PM,451913AH0,ILLINOIS DEV FIN AUTH RETIREMENT HSG REV / RETIRE HSG REV BDS REGENCY PARK AT LINCOLNWOOD 1991 B,-,07/15/2025,85.811,2.369,"07/15/2025
@ 100","6,500,000",Customer sold,-
01/31/2019 09:36 AM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,117.042,2.171,"08/01/2025
@ 100","10,000",Inter-dealer trade,
01/31/2019 09:36 AM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,117.042,2.171,"08/01/2025
@ 100","10,000",Inter-dealer trade,-
01/31/2019 09:36 AM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,118.342,1.976,"08/01/2025
@ 100","10,000",Customer bought,-
01/23/2019 03:02 PM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,115.58,2.403,"08/01/2025
@ 100","10,000",Customer sold,-
01/23/2019 03:02 PM,64966L2M2,THE CITY OF NEW YORK / GENERAL OBLIGATION BONDS FISCAL 2016 SERIES B,5,08/01/2027,115.83,2.365,"08/01/2025
@ 100","10,000",Inter-dealer trade,
01/30/2019 10:12 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,121.197,2.31,"11/01/2027
@ 100","60,000",Customer bought,-
01/29/2019 02:50 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,119.755,2.475,"11/01/2027
@ 100","30,000",Inter-dealer trade,
01/17/2019 11:54 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,119.55,2.504,"11/01/2027
@ 100","10,000",Customer sold,-
01/16/2019 02:33 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.797,2.364,"11/01/2027
@ 100","70,000",Inter-dealer trade,
01/16/2019 02:33 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.922,2.35,"11/01/2027
@ 100","70,000",Inter-dealer trade,
01/15/2019 09:40 AM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,122.366,2.188,"11/01/2027
@ 100","20,000",Customer bought,-
01/14/2019 04:40 PM,64971W7Q7,"NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY, NEW YORK / FUTURE TAX SECURED SUBORDINATE BONDS FISCAL 2018 SERIES 1",5,11/01/2028,120.859,2.359,"11/01/2027
@ 100","10,000",Inter-dealer trade,-
